id,key,value,type
292134796,street,Southwest Frontage Road,addr
292134796,building,yes,regular
292134796,phone,+1-970-223-6363,contact
292134796,website,http://www.coloradomountainrv.com/,contact
292134796,name,Colorado Mountain RV,regular
292134796,opening_hours,Mo-Sa 09:00-18:00,regular
292134799,city,Loveland,addr
292134799,housenumber,1450,addr
292134799,postcode,80538,addr
292134799,state,CO,addr
292134799,street,North Boyd Lake Avenue,addr
292134799,amenity,bank,regular
292134799,building,yes,regular
292134799,phone,+1-970-495-9450,contact
292134799,drive_through,yes,regular
292134799,name,First National Bank,regular
292134799,opening_hours,Mo-Fr 09:00-17:00,regular
292134803,city,Loveland,addr
292134803,housenumber,1360,addr
292134803,postcode,80537,addr
292134803,state,CO,addr
292134803,street,Sculptor Drive,addr
292134803,amenity,restaurant,regular
292134803,brand,Golden Corral,regular
292134803,wikidata,Q4039560,brand
292134803,wikipedia,en:Golden Corral,brand
292134803,building,yes,regular
292134803,phone,+1-970-461-3000,contact
292134803,website,http://www.goldencorral.com,contact
292134803,cuisine,american;buffet,regular
292134803,name,Golden Corral,regular
292134812,city,Loveland,addr
292134812,housenumber,3675,addr
292134812,postcode,80538,addr
292134812,state,CO,addr
292134812,street,Clydesdale Parkway,addr
292134812,building,yes,regular
292134812,phone,+1-970-667-8697,contact
292134812,website,http://www.tricitycycle.com/,contact
292134812,name,Tri City Cycle,regular
292134812,shop,motorcycle,regular
292134814,city,Loveland,addr
292134814,housenumber,1340,addr
292134814,postcode,80537,addr
292134814,state,CO,addr
292134814,street,Sculptor Drive,addr
292134814,brand,Kohl's,regular
292134814,wikidata,Q967265,brand
292134814,wikipedia,en:Kohl's,brand
292134814,building,yes,regular
292134814,phone,+1-970-669-0930,contact
292134814,website,http://www.kohls.com/,contact
292134814,name,Kohl's,regular
292134814,opening_hours,Mo-Th 9:00-22:00; Fr 09:00-23:00; Sa 08:00-23:00; Su 09:00-21:00,regular
292134814,shop,department_store,regular
292134814,source,http://www.kohls.com/stores/co/loveland-967.shtml,regular
292134815,building,yes,regular
292134817,city,Loveland,addr
292134817,housenumber,3660,addr
292134817,postcode,80538,addr
292134817,state,CO,addr
292134817,street,Draft Horse Drive,addr
292134817,building,yes,regular
292134817,website,http://www.schwans.com/,contact
292134817,name,Schwan’s,regular
292134817,wikipedia,en:Schwan Food Company,regular
292134819,city,Loveland,addr
292134819,housenumber,3915,addr
292134819,postcode,80538,addr
292134819,state,CO,addr
292134819,street,Peralta Drive,addr
292134819,building,yes,regular
292134819,levels,4,building
292134819,phone,+1-970-461-0011,contact
292134819,website,https://www.woodspring.com/,contact
292134819,internet_access,wlan,regular
292134819,name,WoodSpring Suites,regular
292134819,opening_hours,"Mo-Fr 09:00-20:00; Sa 10:00-16:00; Su 15:00-20:00 ""Office""",regular
292134819,source,https://www.valueplace.com/extended-stay-hotels/locations/colorado/ft-collins/woodspring-suites-loveland/,regular
292134819,tourism,hotel,regular
292134819,wikipedia,en:Value Place,regular
292134820,building,yes,regular
292134822,housenumber,5710,addr
292134822,street,Byrd Drive,addr
292134822,building,yes,regular
292134822,name,Autoplex Restyling Centers,regular
292134822,website,https://www.autoplexco.com/,regular
292134823,building,yes,regular
292134827,city,Loveland,addr
292134827,housenumber,3680,addr
292134827,postcode,80538,addr
292134827,state,CO,addr
292134827,street,Draft Horse Drive,addr
292134827,building,yes,regular
292134827,fax,+1-970-663-1444,contact
292134827,phone,+1-970-461-4700,contact
292134827,name,Rexel,regular
292134827,opening_hours,Mo-Fr 06:30-17:00,regular
292134827,source,https://www.rexelusa.com/co/loveland/loveland/branch/3214,regular
292134827,wikipedia,en:Rexel,regular
292134831,city,Loveland,addr
292134831,housenumber,3800,addr
292134831,postcode,80538,addr
292134831,state,CO,addr
292134831,street,Clydesdale Parkway,addr
292134831,building,yes,regular
292134831,facebook,https://www.facebook.com/pages/American-Eagle-Distributing-Co/168871513123886,contact
292134831,phone,+1-970-663-1690,contact
292134831,website,http://www.abwholesaler.com,contact
292134831,name,American Eagle Distributing,regular
292134837,city,Loveland,addr
292134837,housenumber,3595,addr
292134837,postcode,80538,addr
292134837,state,CO,addr
292134837,street,Clydesdale Parkway,addr
292134837,building,yes,regular
292134837,email,frank@ldmore.com,contact
292134837,phone,+1-970-593-1101,contact
292134837,website,http://www.ldmore.com/,contact
292134837,name,Lighting Designs & More,regular
292134837,opening_hours,Mo-Fr 09:00-18:00; Sa 09:00-17:00; Su 12:00-16:00,regular
292134838,barrier,gate,regular
292134839,access,customers,regular
292134839,amenity,parking,regular
292134839,parking,surface,regular
292134839,surface,asphalt,regular
292134840,barrier,fence,regular
293374266,highway,residential,regular
293374266,junction,roundabout,regular
293374266,oneway,yes,regular
293374266,source,Bing,regular
293374266,surface,paved,regular
293374267,access,yes,regular
293374267,foot,yes,regular
293374267,highway,residential,regular
293374267,name,Westgate Drive,regular
293374267,source,Bing,regular
293374267,surface,paved,regular
293374267,cfcc,A74,tiger
293374267,county,"Larimer, CO",tiger
293374267,name_base,Westgate,tiger
293374267,name_type,Dr,tiger
293374267,reviewed,no,tiger
293374268,highway,residential,regular
293374268,oneway,yes,regular
293374268,source,Bing,regular
293374268,surface,paved,regular
293374608,natural,water,regular
293374608,source,Bing,regular
293374608,water,lake,regular
293376494,CDOT_route,392A,regular
293376494,alt_name,State Highway 392,regular
293376494,hgv,designated,regular
293376494,national_network,yes,hgv
293376494,highway,secondary,regular
293376494,lanes,6,regular
293376494,backward,2,lanes
293376494,forward,4,lanes
293376494,name,Main Street,regular
293376494,name_1,County Road 68,regular
293376494,ref,CO 392;CR 68,regular
293376494,sidewalk,both,regular
293376494,source,Bing,regular
293376494,hgv:national_network,"CDOT ""Highway Data Explorer""",source
293376494,surface,paved,regular
293376494,tracktype,grade1,regular
293376494,lanes:forward,left|through|through|right,turn
293376495,CDOT_route,392A,regular
293376495,alt_name,State Highway 392,regular
293376495,hgv,designated,regular
293376495,national_network,yes,hgv
293376495,highway,secondary,regular
293376495,lanes,3,regular
293376495,name,Main Street,regular
293376495,name_1,County Road 68,regular
293376495,oneway,yes,regular
293376495,ref,CO 392;CR 68,regular
293376495,sidewalk,right,regular
293376495,source,Bing,regular
293376495,hgv:national_network,"CDOT ""Highway Data Explorer""",source
293376495,surface,paved,regular
293376495,tracktype,grade1,regular
293376495,lanes,through|through|right,turn
293376496,highway,residential,regular
293376496,name,16th Street,regular
293376496,source,Bing;TIGER 2013,regular
293376497,CDOT_route,392A,regular
293376497,alt_name,County Road 68,regular
293376497,hgv,designated,regular
293376497,national_network,yes,hgv
293376497,highway,secondary,regular
293376497,lanes,5,regular
293376497,name,State Highway 392,regular
293376497,oneway,yes,regular
293376497,ref,CO 392;CR 68,regular
293376497,sidewalk,right,regular
293376497,source,Bing,regular
293376497,hgv:national_network,"CDOT ""Highway Data Explorer""",source
293376497,surface,paved,regular
293376497,tracktype,grade1,regular
293376497,lanes,left|left|through|through|right,turn
293376498,CDOT_route,392A,regular
293376498,alt_name,County Road 68,regular
293376498,hgv,designated,regular
293376498,national_network,yes,hgv
293376498,highway,secondary,regular
293376498,lanes,2,regular
293376498,name,State Highway 392,regular
293376498,oneway,yes,regular
293376498,ref,CO 392;CR 68,regular
293376498,sidewalk,right,regular
293376498,source,Bing,regular
293376498,hgv:national_network,"CDOT ""Highway Data Explorer""",source
293376498,surface,paved,regular
293376498,tracktype,grade1,regular
293376499,highway,secondary_link,regular
293376499,oneway,yes,regular
293376499,source,bing,regular
293376499,surface,asphalt,regular
293376499,tracktype,grade1,regular
293376500,highway,secondary_link,regular
293376500,oneway,yes,regular
293376500,source,bing,regular
293376500,surface,asphalt,regular
293376500,tracktype,grade1,regular
293376501,highway,tertiary,regular
293376501,lanes,4,regular
293376501,name,County Road 15,regular
293376501,ref,CR 15,regular
293376501,source,Bing,regular
293376501,surface,asphalt,regular
293376501,cfcc,A41,tiger
293376501,county,"Weld, CO",tiger
293376501,name_base,County Road 15,tiger
293376501,reviewed,no,tiger
293376502,highway,tertiary,regular
293376502,lanes,2,regular
293376502,name,County Road 15,regular
293376502,source,Bing,regular
293376502,surface,paved,regular
293376502,cfcc,A41,tiger
293376502,county,"Weld, CO",tiger
293376502,name_base,County Road 15,tiger
293376502,reviewed,no,tiger
293376503,highway,secondary_link,regular
293376503,oneway,yes,regular
293376503,source,bing,regular
293376503,surface,asphalt,regular
293376503,tracktype,grade1,regular
293376504,highway,secondary_link,regular
293376504,oneway,yes,regular
293376504,source,bing,regular
293376504,surface,asphalt,regular
293376504,tracktype,grade1,regular
293376505,CDOT_route,392A,regular
293376505,alt_name,State Highway 392,regular
293376505,hgv,designated,regular
293376505,national_network,yes,hgv
293376505,highway,secondary,regular
293376505,lanes,3,regular
293376505,name,Main Street,regular
293376505,name_1,County Road 68,regular
293376505,oneway,yes,regular
293376505,ref,CO 392;CR 68,regular
293376505,sidewalk,right,regular
293376505,source,Bing,regular
293376505,hgv:national_network,"CDOT ""Highway Data Explorer""",source
293376505,surface,paved,regular
293376505,tracktype,grade1,regular
293376505,lanes,through|through|right,turn
293376506,CDOT_route,257A,regular
293376506,alt_name,State Highway 257,regular
293376506,hgv,designated,regular
293376506,national_network,yes,hgv
293376506,highway,secondary,regular
293376506,lanes,4,regular
293376506,backward,2,lanes
293376506,forward,2,lanes
293376506,name,Main Street,regular
293376506,name_1,State Highway 392,regular
293376506,name_2,County Road 68,regular
293376506,ref,CO 257;CO 392;CR 68,regular
293376506,source,Bing,regular
293376506,hgv:national_network,"CDOT ""Highway Data Explorer""",source
293376506,surface,paved,regular
293376506,tracktype,grade1,regular
293376944,CDOT_route,257A,regular
293376944,bridge,yes,regular
293376944,hgv,designated,regular
293376944,national_network,yes,hgv
293376944,highway,secondary,regular
293376944,lanes,2,regular
293376944,backward,1,lanes
293376944,forward,1,lanes
293376944,layer,1,regular
293376944,name,State Highway 257,regular
293376944,lane:both,no_parking,parking
293376944,ref,CO 257,regular
293376944,sidewalk,none,regular
293376944,source,Bing,regular
293376944,hgv:national_network,"CDOT ""Highway Data Explorer""",source
293376944,surface,asphalt,regular
293376944,tracktype,grade1,regular
293376946,CDOT_route,257A,regular
293376946,hgv,designated,regular
293376946,national_network,yes,hgv
293376946,highway,secondary,regular
293376946,lanes,2,regular
293376946,backward,1,lanes
293376946,forward,1,lanes
293376946,name,State Highway 257,regular
293376946,lane:both,no_parking,parking
293376946,ref,CO 257,regular
293376946,sidewalk,none,regular
293376946,source,Bing,regular
293376946,hgv:national_network,"CDOT ""Highway Data Explorer""",source
293376946,surface,asphalt,regular
293376946,tracktype,grade1,regular
293484274,highway,residential,regular
293484274,name,Mountain Lion Drive,regular
293484274,oneway,yes,regular
293484275,highway,unclassified,regular
293484275,oneway,yes,regular
293484276,highway,residential,regular
293484276,name,East 13th Street,regular
293484276,oneway,yes,regular
294200665,CDOT_route,014C,regular
294200665,alt_name,State Highway 14,regular
294200665,hgv,designated,regular
294200665,national_network,yes,hgv
294200665,highway,trunk,regular
294200665,lanes,2,regular
294200665,maxspeed,50 mph,regular
294200665,name,East Mulberry Street,regular
294200665,oneway,yes,regular
294200665,ref,CO 14,regular
294200665,hgv:national_network,"CDOT ""Highway Data Explorer""",source
294200665,surface,asphalt,regular
294200665,tracktype,grade1,regular
294200671,cycleway,lane,regular
294200671,highway,secondary,regular
294200671,maxspeed,40 mph,regular
294200671,name,South Timberline Road,regular
294200671,oneway,yes,regular
294200671,maxspeed,sign,source
294200671,cfcc,A41,tiger
294200671,county,"Larimer, CO",tiger
294200671,name_base,Timberline,tiger
294200671,name_direction_prefix,S,tiger
294200671,name_type,Rd,tiger
294200677,cycleway,lane,regular
294200677,highway,tertiary,regular
294200677,maxspeed,40 mph,regular
294200677,name,South Timberline Road,regular
294200677,oneway,yes,regular
294200677,maxspeed,sign,source
294200677,cfcc,A41,tiger
294200677,county,"Larimer, CO",tiger
294200677,name_base,Timberline,tiger
294200677,name_direction_prefix,S,tiger
294200677,name_type,Rd,tiger
294202587,cycleway,lane,regular
294202587,highway,secondary,regular
294202587,lanes,2,regular
294202587,maxspeed,40 mph,regular
294202587,name,South Timberline Road,regular
294202587,name_1,Timberline Road,regular
294202587,oneway,yes,regular
294202587,maxspeed,sign,source
294202587,cfcc,A41,tiger
294202587,county,"Larimer, CO",tiger
294202587,name_base,County Road 11,tiger
294202587,name_base_1,Timberline,tiger
294202587,name_direction_prefix,S,tiger
294202587,name_type_1,Rd,tiger
294202588,cycleway,lane,regular
294202588,right,lane,cycleway
294202588,highway,secondary,regular
294202588,maxspeed,50 mph,regular
294202588,name,East Harmony Road,regular
294202588,name_1,County Road 38,regular
294202588,old_ref,SH 68,regular
294202588,oneway,yes,regular
294202588,surface,asphalt,regular
294202588,cfcc,A31,tiger
294202588,county,"Larimer, CO",tiger
294202588,name_base,Harmony,tiger
294202588,name_base_1,County Road 38,tiger
294202588,name_base_2,State Highway 68,tiger
294202588,name_direction_prefix,E,tiger
294202588,name_type,Rd,tiger
294202589,cycleway,lane,regular
294202589,right,lane,cycleway
294202589,highway,tertiary,regular
294202589,maxspeed,40 mph,regular
294202589,name,South County Road 11,regular
294202589,name_1,Timberline Road,regular
294202589,oneway,yes,regular
294202589,maxspeed,sign,source
294202589,cfcc,A41,tiger
294202589,county,"Larimer, CO",tiger
294202589,name_base,County Road 11,tiger
294202589,name_base_1,Timberline,tiger
294202589,name_direction_prefix,S,tiger
294202589,name_type_1,Rd,tiger
294208189,cycleway,lane,regular
294208189,highway,secondary,regular
294208189,maxspeed,45 mph,regular
294208189,name,East Harmony Road,regular
294208189,name_1,County Road 38,regular
294208189,oneway,yes,regular
294208189,ref,CR 38,regular
294208189,cfcc,A31,tiger
294208189,county,"Larimer, CO",tiger
294208189,name_base,Harmony,tiger
294208189,name_base_1,County Road 38,tiger
294208189,name_base_2,State Highway 68,tiger
294208189,name_direction_prefix,E,tiger
294208189,name_type,Rd,tiger
294208189,reviewed,no,tiger
294208191,highway,residential,regular
294208191,junction,roundabout,regular
294208192,highway,residential,regular
294208192,name,Club Drive,regular
294208192,oneway,yes,regular
294208194,highway,residential,regular
294208194,name,Club Drive,regular
294208194,oneway,yes,regular
294208195,highway,residential,regular
294208195,junction,roundabout,regular
294208196,highway,residential,regular
294208196,name,Club Drive,regular
294208196,oneway,yes,regular
294208198,highway,residential,regular
294208198,name,Club Drive,regular
294208198,oneway,yes,regular
294208199,highway,residential,regular
294208199,name,Grand Tree Boulevard,regular
294208199,oneway,yes,regular
294208201,highway,residential,regular
294208201,name,Grand Tree Boulevard,regular
294208201,oneway,yes,regular
294208202,highway,residential,regular
294209047,highway,residential,regular
294209047,name,Club Drive,regular
294209047,oneway,yes,regular
294209048,highway,residential,regular
294209048,name,Club Drive,regular
294209048,oneway,yes,regular
294209049,highway,residential,regular
294209049,name,School House Drive,regular
294209050,highway,residential,regular
294209050,name,Wheatfield Lane,regular
294209051,highway,residential,regular
294209051,name,Rock Hill Road,regular
294209052,highway,residential,regular
294209052,name,Fireside Drive,regular
294209053,highway,residential,regular
294209053,name,Brookline Drive,regular
294209054,highway,residential,regular
294209054,name,Wishing Well Lane,regular
294209055,highway,residential,regular
294209055,name,Summerfield Pkwy,regular
294209055,oneway,yes,regular
294209056,highway,residential,regular
294209056,name,Summerfield Pkwy,regular
294209056,oneway,yes,regular
294209057,highway,residential,regular
294209057,name,Summerfield Parkway,regular
294209057,surface,asphalt,regular
294209058,highway,residential,regular
294209059,highway,residential,regular
294209059,name,East County Road 36,regular
294209059,cfcc,A41,tiger
294209059,county,"Larimer, CO",tiger
294209059,name_base,County Road 36,tiger
294209059,name_direction_prefix,E,tiger
294209059,reviewed,no,tiger
294209060,highway,residential,regular
294209060,name,Eagle Creek Drive,regular
294212703,highway,tertiary,regular
294212703,name,East County Road 30,regular
294212703,oneway,yes,regular
294212703,ref,CR 30,regular
294212703,surface,paved,regular
294212703,cfcc,A41,tiger
294212703,county,"Larimer, CO",tiger
294212703,name_base,County Road 30,tiger
294212703,name_direction_prefix,E,tiger
294212703,reviewed,no,tiger
294212704,highway,tertiary,regular
294212704,junction,roundabout,regular
294212704,surface,paved,regular
294271906,building,yes,regular
294271907,building,yes,regular
294271908,building,yes,regular
294271909,building,yes,regular
294271910,building,yes,regular
294271911,building,yes,regular
294271912,building,yes,regular
294271913,building,yes,regular
294271914,building,yes,regular
294271915,building,yes,regular
294271916,building,yes,regular
294271917,building,yes,regular
294271918,building,yes,regular
294271919,building,yes,regular
294271920,building,yes,regular
294280855,highway,residential,regular
294280855,name,South Summit View Drive,regular
294280855,cfcc,A41,tiger
294280855,county,"Larimer, CO",tiger
294280855,name_base,Summit View,tiger
294280855,name_direction_prefix,S,tiger
294280855,name_type,Dr,tiger
294280855,reviewed,no,tiger
294280856,highway,residential,regular
294280856,name,Frontage Road,regular
294280856,cfcc,A41,tiger
294280856,county,"Larimer, CO",tiger
294280856,name_base,Frontage,tiger
294280856,name_type,Rd,tiger
294280856,reviewed,no,tiger
294281428,CDOT_route,014C,regular
294281428,alt_name,State Highway 14,regular
294281428,hgv,designated,regular
294281428,national_network,yes,hgv
294281428,highway,trunk,regular
294281428,lanes,2,regular
294281428,maxspeed,45 mph,regular
294281428,name,East Mulberry Street,regular
294281428,oneway,yes,regular
294281428,ref,CO 14,regular
294281428,hgv:national_network,"CDOT ""Highway Data Explorer""",source
294281428,surface,asphalt,regular
294281428,tracktype,grade1,regular
294710934,city,Fort Collins,addr
294710934,housenumber,5887,addr
294710934,postcode,80528,addr
294710934,state,CO,addr
294710934,street,Southwest Frontage Road,addr
294710934,building,yes,regular
294710934,fax,+1-970-225-3968,contact
294710934,phone,+1-970-225-6666,contact
294710934,website,http://www.islandlakemarine.com/,contact
294710934,name,Island Lake Marine & Sports,regular
294871297,highway,tertiary,regular
294871297,lanes,2,regular
294871297,name,County Road 17,regular
294871297,oneway,no,regular
294871297,ref,CR 17,regular
294871297,source,Bing,regular
294871297,surface,paved,regular
294871297,cfcc,A41,tiger
294871297,county,"Weld, CO",tiger
294871297,name_base,County Road 17,tiger
295149235,highway,residential,regular
295149235,name,Briarwood Lane,regular
295149235,oneway,yes,regular
295149236,highway,residential,regular
295149236,name,Briarwood Lane,regular
295149237,highway,residential,regular
295149237,name,Briarwood Lane,regular
295149237,oneway,yes,regular
295149238,highway,residential,regular
295149238,name,Arrowwood Lane,regular
295149239,highway,residential,regular
295149239,name,Beechwood Lane,regular
295149240,highway,residential,regular
295149240,name,Blackwood Lane,regular
295149241,highway,residential,regular
295149241,name,Balsawood Lane,regular
295149243,highway,residential,regular
295149243,name,Kenwood Circle,regular
295149244,highway,residential,regular
295149244,name,Hunterwood Lane,regular
295149245,highway,residential,regular
295149245,name,Hunterwood Lane,regular
295149245,oneway,yes,regular
295149246,highway,residential,regular
295149246,name,Hunterwood Lane,regular
295149246,oneway,yes,regular
295149249,highway,residential,regular
295149249,name,River Ranch Parkway,regular
295149250,highway,residential,regular
295149250,name,River Ranch Parkway,regular
295149250,oneway,yes,regular
295149251,highway,residential,regular
295149251,name,River Ranch Parkway,regular
295149251,oneway,yes,regular
295149252,highway,residential,regular
295149252,name,River Ranch Parkway,regular
295149253,highway,residential,regular
295149253,name,River Ranch Parkway,regular
295149253,oneway,yes,regular
295149254,highway,residential,regular
295149254,name,River Ranch Parkway,regular
295149254,oneway,yes,regular
295149256,highway,residential,regular
295149257,highway,residential,regular
295149258,highway,residential,regular
295149259,highway,residential,regular
295149259,name,River Ranch Parkway,regular
295149259,oneway,yes,regular
295149260,highway,residential,regular
295149260,name,River Ranch,regular
295149260,oneway,yes,regular
295149735,highway,residential,regular
295149735,name,Idlewood Lane,regular
295149736,highway,residential,regular
295149736,name,Maplewood Lane,regular
295149737,highway,residential,regular
295149737,name,Pinewood Court,regular
295149845,highway,residential,regular
295149845,name,Exposition Drive,regular
295151715,highway,residential,regular
295151715,name,Tarragon Drive,regular
295151716,highway,residential,regular
295151716,name,Yarrow Lane,regular
295151717,highway,residential,regular
295151717,name,Angelica Drive,regular
295151718,highway,residential,regular
295151718,name,Angelica Place,regular
295151719,highway,residential,regular
295151719,name,Sorrel Lane,regular
295151720,highway,residential,regular
295151720,name,Arinca Court,regular
295151721,highway,residential,regular
295151721,name,Sorrel Court,regular
295151722,highway,residential,regular
295151722,name,Larimer Parkway,regular
295151723,highway,residential,regular
295151723,name,Endeavor Drive,regular
295151724,highway,residential,regular
295151724,name,Concord Avenue,regular
295151726,highway,residential,regular
295151726,name,Clydesdale Parkway,regular
295151726,county,"Larimer, CO",tiger
295151726,name_base,Clydesdale,tiger
295151726,name_type,Pkwy,tiger
295151728,highway,residential,regular
295151728,oneway,yes,regular
295151729,highway,residential,regular
295151729,oneway,yes,regular
295151730,highway,residential,regular
295151730,maxspeed,15 mph,regular
295151731,highway,residential,regular
295151731,oneway,yes,regular
295151732,highway,residential,regular
295151732,oneway,yes,regular
295152812,highway,tertiary,regular
295152812,junction,roundabout,regular
295152813,highway,residential,regular
295153858,highway,residential,regular
295153858,name,Foxfire Circle,regular
295153859,highway,residential,regular
295153859,name,Graphite Street,regular
295153860,highway,residential,regular
295771553,bicycle,yes,regular
295771553,highway,footway,regular
295771553,surface,concrete,regular
299176955,natural,water,regular
299176955,water,pond,regular
299176956,highway,residential,regular
299176956,name,Lacy Lane,regular
299176957,highway,residential,regular
299176958,natural,water,regular
299176958,water,pond,regular
299176959,natural,water,regular
299176959,water,pond,regular
299176960,amenity,parking,regular
299176961,natural,water,regular
299176961,water,pond,regular
301734038,power,minor_line,regular
302511448,bicycle,yes,regular
302511448,highway,tertiary,regular
302511448,lanes,2,regular
302511448,maxspeed,40 mph,regular
302511448,name,East 1st Street,regular
302511448,oneway,no,regular
302511448,surface,asphalt,regular
302511448,cfcc,A41,tiger
302511448,county,"Larimer, CO",tiger
302511448,name_base,1st,tiger
302511448,name_direction_prefix,E,tiger
302511448,name_type,St,tiger
302511448,reviewed,no,tiger
305067397,natural,water,regular
305067397,water,pond,regular
305067399,ele,1500;1501,regular
305067399,county_id,123,gnis
305067399,created,10/13/1978;09/01/1994,gnis
305067399,feature_id,180536;201011,gnis
305067399,state_id,08,gnis
305067399,name,Eaton-Law Reservoir,regular
305067399,natural,water,regular
305067399,old_name,Gress Reservoir,regular
305067399,water,reservoir,regular
305228368,amenity,parking,regular
305228368,parking,surface,regular
305228369,amenity,parking,regular
305228369,parking,surface,regular
305228370,amenity,parking,regular
305228371,amenity,parking,regular
305228371,parking,surface,regular
305228372,amenity,parking,regular
305228372,parking,surface,regular
305228373,amenity,parking,regular
305228375,amenity,parking,regular
305228375,parking,surface,regular
305228377,amenity,parking,regular
305228377,parking,surface,regular
305228379,amenity,parking,regular
305228380,amenity,parking,regular
305228380,parking,surface,regular
305228381,amenity,parking,regular
305228381,parking,surface,regular
305228383,amenity,parking,regular
305228383,parking,surface,regular
305228384,amenity,prison,regular
305228384,building,yes,regular
305228384,name,Larimer County Detention Center,regular
305228388,amenity,police,regular
305228388,building,yes,regular
305228388,name,Larimer County Sheriff's Department,regular
305228390,access,private,regular
305228390,highway,service,regular
305228391,highway,service,regular
305228393,highway,service,regular
305228394,highway,service,regular
305228395,highway,service,regular
305228397,highway,service,regular
305228398,highway,service,regular
305228400,highway,service,regular
305228401,access,private,regular
305228401,highway,service,regular
305228402,highway,service,regular
305230413,amenity,parking,regular
305230413,parking,surface,regular
305230414,amenity,parking,regular
305230414,parking,surface,regular
305230414,surface,asphalt,regular
305230415,highway,tertiary,regular
305230415,name,Centerra Boulevard,regular
305230415,oneway,yes,regular
305230416,highway,tertiary,regular
305230416,name,Clydesdale Parkway,regular
305230416,oneway,no,regular
305230416,county,"Larimer, CO",tiger
305230416,name_base,Clydesdale,tiger
305230416,name_type,Pkwy,tiger
305230417,highway,tertiary,regular
305230417,name,Clydesdale Parkway,regular
305230417,oneway,no,regular
305230417,county,"Larimer, CO",tiger
305230417,name_base,Clydesdale,tiger
305230417,name_type,Pkwy,tiger
305230418,highway,tertiary,regular
305230418,name,Clydesdale Parkway,regular
305230418,oneway,no,regular
305230418,county,"Larimer, CO",tiger
305230418,name_base,Clydesdale,tiger
305230418,name_type,Pkwy,tiger
305230419,highway,tertiary_link,regular
305230419,oneway,yes,regular
305230419,source,Bing,regular
305230421,highway,tertiary_link,regular
305230421,oneway,yes,regular
305230424,highway,residential,regular
305230424,name,Clydesdale Parkway,regular
305230424,oneway,yes,regular
305230427,highway,residential,regular
305230427,name,Clydesdale Parkway,regular
305230427,oneway,yes,regular
305230430,highway,tertiary,regular
305230430,name,County Road 5,regular
305230430,oneway,yes,regular
305230430,ref,CR 5,regular
305230430,cfcc,A41,tiger
305230430,county,"Larimer, CO",tiger
305230430,name_base,County Road 5,tiger
305230430,reviewed,no,tiger
305230435,highway,tertiary,regular
305230435,name,County Road 5,regular
305230435,oneway,yes,regular
305230435,ref,CR 5,regular
305230435,cfcc,A41,tiger
305230435,county,"Larimer, CO",tiger
305230435,name_base,County Road 5,tiger
305230435,reviewed,no,tiger
305230437,highway,tertiary,regular
305230437,name,County Road 5,regular
305230437,oneway,yes,regular
305230437,ref,CR 5,regular
305230437,cfcc,A41,tiger
305230437,county,"Larimer, CO",tiger
305230437,name_base,County Road 5,tiger
305230437,reviewed,no,tiger
305230439,highway,tertiary,regular
305230439,name,Fairgrounds Avenue,regular
305230439,name_1,County Road 5,regular
305230439,oneway,yes,regular
305230439,ref,CR 5,regular
305230439,cfcc,A41,tiger
305230439,county,"Larimer, CO",tiger
305230439,name_base,County Road 5,tiger
305230439,reviewed,no,tiger
305230440,highway,tertiary,regular
305230440,name,Fairgrounds Avenue,regular
305230440,name_1,County Road 5,regular
305230440,oneway,yes,regular
305230440,ref,CR 5,regular
305230440,cfcc,A41,tiger
305230440,county,"Larimer, CO",tiger
305230440,name_base,County Road 5,tiger
305230440,reviewed,no,tiger
305230442,highway,tertiary,regular
305230442,lanes,2,regular
305230442,name,Crossroads Boulevard,regular
305230442,name_1,East County Road 26,regular
305230442,source,Bing,regular
305230442,surface,paved,regular
305230442,cfcc,A41,tiger
305230442,county,"Larimer, CO",tiger
305230442,name_base,Crossroads,tiger
305230442,name_base_1,County Road 26,tiger
305230442,name_direction_prefix_1,E,tiger
305230442,name_type,Blvd,tiger
305230444,highway,tertiary,regular
305230444,name,Crossroads Boulevard,regular
305230444,oneway,yes,regular
305230445,highway,tertiary,regular
305230445,name,Crossroads Boulevard,regular
305230445,oneway,yes,regular
305230446,highway,tertiary,regular
305230446,name,Crossroads Boulevard,regular
305230446,oneway,yes,regular
305230447,highway,tertiary,regular
305230447,name,Crossroads Boulevard,regular
305230447,oneway,yes,regular
305230447,source,Bing,regular
305230448,highway,tertiary_link,regular
305230448,oneway,yes,regular
305230448,source,Bing,regular
305230449,highway,tertiary,regular
305230449,name,Crossroads Boulevard,regular
305230449,oneway,yes,regular
305230449,source,Bing,regular
305230450,highway,tertiary,regular
305230450,name,Crossroads Boulevard,regular
305230450,oneway,yes,regular
305230451,highway,tertiary,regular
305230451,name,Crossroads Boulevard,regular
305230451,oneway,yes,regular
305230451,source,Bing,regular
305230452,highway,residential,regular
305230452,lanes,2,regular
305230452,name,Patton Avenue,regular
305230452,surface,asphalt,regular
305230452,cfcc,A41,tiger
305230452,county,"Larimer, CO",tiger
305230452,name_base,Patton,tiger
305230452,name_type,Ave,tiger
305230452,reviewed,aerial,tiger
305230453,highway,unclassified,regular
305230453,name,Saint Cloud Drive,regular
305230453,oneway,no,regular
305230453,cfcc,A41,tiger
305230453,county,"Larimer, CO",tiger
305230453,name_base,Saint Cloud,tiger
305230453,name_type,Dr,tiger
305230454,city,Loveland,addr
305230454,housenumber,4360,addr
305230454,postcode,80538,addr
305230454,state,CO,addr
305230454,street,Saint Cloud Drive,addr
